x.,date,warehouse,itemcode,item.description,qty
NA,2012-10-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-10-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-10-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-09-30T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-09-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-09-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-09-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-09-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-09-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-09-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-09-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-09-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-09-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-09-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-09-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-09-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-09-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-09-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-09-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-09-14T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-09-13T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-09-12T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-09-11T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-09-10T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-09-09T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-09-08T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-09-07T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-09-06T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-09-05T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-09-04T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-09-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-09-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-09-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-08-31T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-08-30T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-08-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-08-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-08-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-08-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-08-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-08-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-08-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-08-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-08-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-08-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-08-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-08-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-08-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-08-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-08-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-08-14T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-08-13T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-08-12T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-08-11T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-08-10T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-08-09T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-08-08T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-08-07T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-08-06T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-08-05T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-08-04T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-08-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-08-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-08-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-07-31T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-07-30T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-07-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-07-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-07-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-07-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-07-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-07-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-07-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-07-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-07-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-07-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-07-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-07-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-07-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-07-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-07-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-07-14T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-07-13T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-07-12T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-07-11T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-07-10T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-07-09T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-07-08T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-07-07T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-07-06T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-07-05T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-07-04T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-07-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-07-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-07-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-06-30T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-06-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-06-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-06-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-06-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-06-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-06-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-06-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-06-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-06-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-06-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-06-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-06-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-06-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-06-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-06-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-06-14T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-06-13T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-06-12T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-06-11T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-06-10T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-06-09T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-06-08T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-06-07T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-06-06T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-06-05T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-06-04T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-06-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-06-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-06-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-05-31T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-05-30T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-05-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-05-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-05-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-05-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-05-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-05-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-05-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-05-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-05-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-05-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-05-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-05-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-05-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-05-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-05-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-05-14T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-05-13T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-05-12T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-05-11T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-05-10T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-05-09T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-05-08T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-05-07T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-05-06T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-05-05T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-05-04T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-05-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-05-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-05-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-04-30T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-04-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-04-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-04-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-04-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-04-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-04-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-04-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-04-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-04-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-04-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-04-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-04-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-04-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-04-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-04-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-04-14T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-04-13T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-04-12T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-04-11T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-04-10T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-04-09T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-04-08T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-04-07T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-04-06T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-04-05T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-04-04T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-04-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-04-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-04-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-03-31T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-03-30T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-03-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-03-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-03-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-03-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-03-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-03-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-03-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-03-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-03-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-03-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-03-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
NA,2012-03-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-03-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-03-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-03-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-03-14T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-03-13T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-03-12T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",13
NA,2012-03-11T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-03-10T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-03-09T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",2
NA,2012-03-08T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-03-07T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-03-06T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-03-05T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-03-04T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-03-03T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-03-02T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",4
NA,2012-03-01T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-02-29T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-02-28T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",3
NA,2012-02-27T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-02-26T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",15
NA,2012-02-25T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",9
NA,2012-02-24T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-02-23T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",5
NA,2012-02-22T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",14
NA,2012-02-21T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",8
NA,2012-02-20T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-02-19T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",6
NA,2012-02-18T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",7
NA,2012-02-17T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",10
NA,2012-02-16T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",11
NA,2012-02-15T00:00:00Z,Warehouse-1,SKU-1755,"Veg, BioOil - Fish (1.5lit) UNIT",12
